Mods count: 352
 
                                     jar name                                      |     notes     |                 mod id                 |                 mod name                  |         mod version          |                                                                                                                                                                                                                                        mixin configs                                                                                                                                                                                                                                         |              modrinth hash               | curseforge hash
lethality_0.4.1_1.20.1.jar                                                         |               | lethality                              | Lethality                                 | 0.3-1.20.1                   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 30f71e249401542937f31bceb8e2d76c1bd14c61 | 3751580876     
loot_journal-forge-1.20.1-6.2.1.jar                                                |               | loot_journal                           | Loot Journal                              | 6.2.1                        | loot_journal.forge.mixins.json, loot_journal.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                     | 7a817be0df116a6a2ff51260e3ba1eecad3eeb8d | 3762546015     
lootjs-forge-1.20.1-2.13.1.jar                                                     |               | lootjs                                 | LootJS                                    | 1.20.1-2.13.1                | lootjs-forge.mixins.json, lootjs-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                          | 804deb0bd34d69cad873170642b9d7e47fa0d6ad | 1389353380     
lootr-forge-1.20-0.7.35.94.jar                                                     |               | lootr                                  | Lootr                                     | 0.7.35.94                    | lootr.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 1ec77a7df8adbf3290a296bf25b8f99f37a60020 | 1036440574     
lukis-grand-capitals-1.1.3.jar                                                     |               | mr_lukis_grandcapitals                 | Luki's Grand Capitals                     | 1.1.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | a07986ac59268f1343737b81acd24ad34e5371ca | 4154975689     
lukis-strongholds-v1.0  1.20-1.20.3.jar                                            |               | mr_lukis_strongholds                   | Luki's Strongholds                        | 1-v1.0                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 893f55af95054fe8b71e51a90a071064793bee8c | 1461247866     
lukis-woodland-mansions-v.1.0-1.20-1.20.6.jar                                      |               | mr_lukis_woodlandmansions              | Luki's Woodland Mansions                  | 1-v.1.0                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b3dd7845f2721c51bad97206c0db3ffd2c09050a | 2392790494     
macabre-0.8.4-forge-1.20.1.jar                                                     |               | macabre                                | macabre                                   | 0.8.4                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 877c4b43e482507235403ed4a53fd69215bc5369 | 4086884047     
majrusz-library-forge-1.20.1-7.0.8.jar                                             |               | majruszlibrary                         | Majrusz Library                           | 7.0.8                        | majruszlibrary-forge.mixins.json, majruszlibrary-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                          | be0e1b5808206abcc2ff6a369ce0c2ba53968c55 | 2744375869     
majruszs-difficulty-forge-1.20.1-1.9.10.jar                                        |               | majruszsdifficulty                     | Majrusz's Progressive Difficulty          | 1.9.10                       | majruszsdifficulty-common.mixins.json, majruszsdifficulty-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                  | 18495da41285e8450d1b5fcd066816f6cf55f3a7 | 1868859216     
majruszs-enchantments-forge-1.20.1-1.10.8.jar                                      |               | majruszsenchantments                   | Majrusz's Enchantments                    | 1.10.8                       | majruszsenchantments-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                      | f40859a5dbf2d98ebc3b5628678aa15a5bb8518a | 1349262555     
MaxHealthFix-Forge-1.20.1-12.0.4.jar                                               |               | maxhealthfix                           | MaxHealthFix                              | 12.0.4                       | maxhealthfix.forge.mixins.json, maxhealthfix.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                              | ac0da227ebc7606affb7017ecd31cd351c9113da | 1302311926     
meetyourfight-1.20.1-1.6.1.jar                                                     |               | meetyourfight                          | Meet Your Fight                           | 1.20.1-1.6.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 28292e22f5c0f7963593fa156b5aa0fe48238ca3 | 2483380044     
megacells-forge-2.4.6-1.20.1.jar                                                   |               | megacells                              | MEGA Cells                                | 2.4.6-1.20.1                 | megacells.forge.mixins.json, megacells.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                           | ed6fd5eb0c782529be03f199d66d9a7c9eb2a518 | 361562206      
Mekanism-1.20.1-10.4.16.80.jar                                                     |               | mekanism                               | Mekanism                                  | 10.4.16                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b7f12ae710888b01746507a0aa8cb375f5897158 | 2493616045     
MekanismGenerators-1.20.1-10.4.16.80.jar                                           |               | mekanismgenerators                     | Mekanism: Generators                      | 10.4.16                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 53fa707fd204ca1dd099a08995c2197145ff9a36 | 146659146      
MekanismTools-1.20.1-10.4.16.80.jar                                                |               | mekanismtools                          | Mekanism: Tools                           | 10.4.16                      |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 0d22b1cc01a33702f1b9e17b26cc55e233a4e7ff | 2167641269     
melody_forge_1.0.3_MC_1.20.1-1.20.4.jar                                            |               | melody                                 | Melody                                    | 1.0.2                        | melody.forge.mixins.json, melody.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                 | e0942d396a70c09038e6c2e5e1da6505178249b8 | 841420877      
memorysettings-1.20.1-6.0.jar                                                      |               | memorysettings                         | memorysettings mod                        | 1.20.1-6.0                   | memorysettings.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | a31b01c140372043755b7f059a675d0c55a7d154 | 3022957107     
midnightlib-forge-1.9.2+1.20.1.jar                                                 |               | midnightlib                            | MidnightLib                               | 1.9.2                        | midnightlib.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | ff01aa718b71249012c41d9926d3fd2982809fdb | 3315618055     
MindfulDarkness-v8.0.3-1.20.1-Forge.jar                                            |               | mindfuldarkness                        | Mindful Darkness                          | 8.0.3                        | mindfuldarkness.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 8258fc2e01fe3180fa58a100d604fe20cab4d3f8 | 713142856      
mobtimizations-forge-1.20.1-1.0.1.jar                                              |               | mobtimizations                         | Mobtimizations                            | 1.20.1-1.0.1                 | mobtimizations.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 7a1f74a0cc178013808b09f409341d7277ebb72a | 1511080087     
modernfix-forge-5.26.2+mc1.20.1.jar                                                |               | modernfix                              | ModernFix                                 | 5.26.2+mc1.20.1              | modernfix-modernfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 0adfc122e9f632d8847688c4c3ed20a1af182afa | 2785638273     
modpack-update-checker-1.20.1-forge-0.15.6.jar                                     |               | modpackupdatechecker                   | Modpack Update Checker                    | 0.15.6                       | modpack-update-checker.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                           | f5f6435539973d28604109c1b80fba6900a0ba23 | 3781288825     
    /META-INF/jars/1.20.1-forge-0.1.2.jar                                          |               | mpuc_lavendermd                        | MPUC lavender-md                          | 0.1.2                        | mpuc_lavendermd.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
moogs_structures-1.20-1.20.4-3.0.0-forge.jar                                       |               | moogs_structures                       | Moog's Structure Lib                      | 3.0.0                        | moogs_structures-common.mixins.json, moogs_structures-forge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                      | 08a8a3c572f901885c102c11bc44a112ece2feba | 2146117469     
MoogsEndStructures-1.20-2.0.3.jar                                                  |               | mes                                    | MoogsEndStructures                        | 2.0.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 8c00f869a6ff274efb19cf47bf15c65ab7614f3a | 4084018808     
MoogsVoyagerStructures-1.20-5.0.8.jar                                              |               | mvs                                    | MoogsVoyagerStructures                    | 5.0.8                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 4bd2bc42ab39b461414544fe928ed0d1c092ce00 | 270129635      
moonlight-1.20-2.16.33-forge.jar                                                   |               | moonlight                              | Moonlight Library                         | 1.20-2.16.33                 | moonlight.mixins.json, moonlight-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                          | 3dcaba6e2595f7ee24deb34c5a32cdacd8196f3b | 3574490037     
MouseTweaks-forge-mc1.20.1-2.25.1.jar                                              |               | mousetweaks                            | Mouse Tweaks                              | 2.25.1                       | mousetweaks-fabric.mixins.json, mousetweaks.mixins.refmap.json, mousetweaks.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                      | d751153e722a4e014691c83f39f5b07c6ec5333c | 3001740257     
MRU-1.0.4+1.20.1+forge.jar                                                         |               | mru                                    | Mineblock's Repeated Utilities            | 1.0.4+1.20.1+forge           | mru.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | c92d6d7cf2ffa333d64752edcde2b3c5a3e6edab | 2891672819     
MysticalAgradditions-1.20.1-7.0.12.jar                                             |               | mysticalagradditions                   | Mystical Agradditions                     | 7.0.12                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | b4fcc78796a6e1f637523298cf7b3fe7f1dd3ed9 | 3659467713     
MysticalAgriculture-1.20.1-7.0.24.jar                                              |               | mysticalagriculture                    | Mystical Agriculture                      | 7.0.24                       |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | e8839d207456a47ed6a576469901a087319b505f | 4049099353     
MysticalCustomization-1.20.1-5.0.3.jar                                             |               | mysticalcustomization                  | Mystical Customization                    | 5.0.3                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 8496291a5b7d0eecfb2b68f8c10c2bf7ae9c7bf7 | 533721496      
nanhealthfixer-1.20.1-0.0.1.jar                                                    |               | nanhealthfixer                         | NaNHealthFixer                            | 1.20.1-0.0.1                 |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2e36f4c6311230f76459000161d3429be723b19d | 2148475912     
NaturesCompass-1.20.1-1.12.0-forge.jar                                             |               | naturescompass                         | Nature's Compass                          | 1.20.1-1.12.0-forge          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | a8589de59cdd8fed9c29610e624063a2990e422b | 2331946843     
Necronomicon-Forge-1.6.0+1.20.1.jar                                                |               | necronomicon                           | Necronomicon                              | 1.6.0                        | necronomicon-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 2ad4ffa0fb087e4467c6f7496d456fc1ac949ebf | 2911560819     
Neruina-2.1.2-forge+1.20.1.jar                                                     |               | neruina                                | Neruina                                   | 2.1.2                        | neruina.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | a02a8ccd580ba3c37ba26ff19cf35b221ae2a073 | 3403268833     
    /META-INF/jars/github-api-1.318.jar                                            |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jars/jackson-annotations-2.17.0.jar                                  |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jars/jackson-core-2.17.0.jar                                         |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
    /META-INF/jars/jackson-databind-2.17.0.jar                                     |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
NetherChested-v8.0.4-1.20.1-Forge.jar                                              |               | netherchested                          | Nether Chested                            | 8.0.4                        | netherchested.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 25e30fc421f7efabea7760d2c81b150132633e26 | 665658478      
    /META-INF/jarjar/puzzlesapi-forge-8.1.7.jar                                    |               | puzzlesapi                             | Puzzles Api                               | 8.1.7                        | puzzlesapi.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                |                                          |                
        /META-INF/jarjar/puzzlesaccessapi-forge-8.0.9.jar                          |               | puzzlesaccessapi                       | Puzzles Access Api                        | 8.0.9                        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
netherdepthsupgrade-3.1.5-1.20.jar                                                 |               | netherdepthsupgrade                    | Nether Depths Upgrade                     | 3.1.5-1.20                   | netherdepthsupgrade.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                              | d0347db9b56927172b545884d7fbb00ac2b2a1ce | 1513668027     
netherportalfix-forge-1.20-13.0.1.jar                                              |               | netherportalfix                        | NetherPortalFix                           | 13.0.1                       | netherportalfix.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | b110e4590177475dcde70dd9dafd5257116ad9f8 | 3930406358     
nethersdelight-1.20.1-4.0.jar                                                      |               | nethersdelight                         | Nether's Delight                          | 1.20.1-4.0                   | nethersdelight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | c6da9c681bf2ec1d7b3e96db739c2b1113f6b838 | 2015586322     
Not Enough Recipe Book-FORGE-0.4.1+1.20.1.jar                                      |               | nerb                                   | Not Enough Recipe Book                    | 0.4.1                        | nerb-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                      | c0806369f4257149664904db44efc60bd1785c17 | 1367373369     
notenoughanimations-forge-1.12.3-mc1.20.1.jar                                      |               | notenoughanimations                    | NotEnoughAnimations                       | 1.12.3                       | notenoughanimations.refmap.mixins.json, notenoughanimations.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                      | 95ee4f40cd30147ec1cd7f598f4635aa3f76bd2d | 512822048      
    /META-INF/jars/TRansition-1.0.19-1.20.1-forge-SNAPSHOT.jar                     |               | transition                             | TRansition                                | 1.0.19                       | transition.mixins.json, transition.refmap.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jars/TRender-1.0.13-1.20.1-forge-SNAPSHOT.jar                        |               | trender                                | TRender                                   | 1.0.13                       | trender.mixins.json, trender.refmap.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
notreepunching-forge-1.20-7.1.0.jar                                                |               | notreepunching                         | No Tree Punching                          | 7.1.0                        | notreepunching.mixins.json, notreepunching.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                | 445c1f8c3cc3dc56a6b03bb4e4dab2dfc76e5320 | 3346783223     
oceansdelight-1.0.2-1.20.jar                                                       |               | oceansdelight                          | Ocean's Delight                           | 1.0.2-1.20                   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              | 32af985453bde77bfa56d59cdfb11cab5662c8e1 | 1513167691     
OctoLib-FORGE-0.5.0.1+1.20.1.jar                                                   |               | octolib                                | OctoLib                                   | 0.5.0.1                      | octolib-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 9eab28baff36942e1c924489e34753df10f40208 | 2265070471     
    /META-INF/jars/snakeyaml-2.2.jar                                               |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
oculus-mc1.20.1-1.8.0.jar                                                          |               | oculus                                 | Oculus                                    | 1.8.0                        | mixins.oculus.compat.sodium.json, sodiumCompatibility-oculus-mixins-refmap.json, mixins.oculus.integrationtest.json, mixins.oculus.compat.dh.json, mixins.oculus.vertexformat.json, mixins.oculus.fixes.maxfpscrash.json, oculus-batched-entity-rendering.mixins.json, mixins.oculus.compat.indium.json, mixins.oculus.json, oculus-mixins-refmap.json, mixins.oculus.compat.indigo.json, mixins.oculus.bettermipmaps.json, mixins.oculus.compat.pixelmon.json, mixins.oculus.fantastic.json | 984f774e71790deaec674c7587bd24e0711871b2 | 516527841      
    /META-INF/jars/jcpp-1.4.14.jar                                                 |               |                                        |                                           |                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |                                          |                
OverflowingBars-v8.0.1-1.20.1-Forge.jar                                            |               | overflowingbars                        | Overflowing Bars                          | 8.0.1                        | overflowingbars.common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 047ac47549ae0a21b05f70d74bcf436ee0221eef | 1976454581     
packetfixer-3.3.2-1.18-1.20.4-merged.jar                                           |               | packetfixer                            | PacketFixer                               | 3.3.2                        | packetfixer.v1_20_2.neoforge.mixins.json, packetfixer.v1_20_2.fabric.mixins.json, packetfixer.v1_19_3.fabric.mixins.json, packetfixer.v1_19_4.forge.mixins.json, packetfixer.v1_19_3.forge.mixins.json, packetfixer.v1_18.forge.mixins.json, packetfixer.v1_20_2.forge.mixins.json, packetfixer.v1_19.forge.mixins.json, packetfixer.v1_18.fabric.mixins.json, packetfixer.v1_19.fabric.mixins.json                                                                                          | 79ebc5e66a5ee3ce92afb340e693d506e97361a0 | 1678799689     
